Genuine Pair Comparisons
--------------------------------
File 1               | File 2               | Hamming Distance
060_1_2.jpg.mat      | 060_2_4.jpg.mat      | 0.3259
060_1_2.jpg.mat      | 060_1_3.jpg.mat      | 0.4294
060_1_2.jpg.mat      | 060_2_1.jpg.mat      | 0.4368
060_1_2.jpg.mat      | 060_2_2.jpg.mat      | 0.3953
060_1_2.jpg.mat      | 060_1_1.jpg.mat      | 0.4126
060_2_3.jpg.mat      | 060_2_4.jpg.mat      | 0.4195
060_2_3.jpg.mat      | 060_1_3.jpg.mat      | 0.3690
060_2_3.jpg.mat      | 060_2_1.jpg.mat      | 0.3458
060_2_3.jpg.mat      | 060_2_2.jpg.mat      | 0.3257
060_2_3.jpg.mat      | 060_1_1.jpg.mat      | 0.3130
060_2_4.jpg.mat      | 060_1_3.jpg.mat      | 0.4386
060_2_4.jpg.mat      | 060_2_1.jpg.mat      | 0.4117
060_2_4.jpg.mat      | 060_2_2.jpg.mat      | 0.3616
060_2_4.jpg.mat      | 060_1_1.jpg.mat      | 0.4068
060_1_3.jpg.mat      | 060_2_1.jpg.mat      | 0.3775
060_1_3.jpg.mat      | 060_2_2.jpg.mat      | 0.4149
060_1_3.jpg.mat      | 060_1_1.jpg.mat      | 0.3644
060_2_1.jpg.mat      | 060_2_2.jpg.mat      | 0.3259
060_2_1.jpg.mat      | 060_1_1.jpg.mat      | 0.3423
060_2_2.jpg.mat      | 060_1_1.jpg.mat      | 0.3473
061_2_4.jpg.mat      | 061_2_1.jpg.mat      | 0.3540
061_2_4.jpg.mat      | 061_1_3.jpg.mat      | 0.2877
061_2_4.jpg.mat      | 061_2_2.jpg.mat      | 0.2414
061_2_4.jpg.mat      | 061_1_2.jpg.mat      | 0.3052
061_2_4.jpg.mat      | 061_2_3.jpg.mat      | 0.2466
061_2_1.jpg.mat      | 061_1_3.jpg.mat      | 0.3432
061_2_1.jpg.mat      | 061_2_2.jpg.mat      | 0.3458
061_2_1.jpg.mat      | 061_1_2.jpg.mat      | 0.3315
061_2_1.jpg.mat      | 061_2_3.jpg.mat      | 0.3122
061_1_3.jpg.mat      | 061_2_2.jpg.mat      | 0.2751
061_1_3.jpg.mat      | 061_1_2.jpg.mat      | 0.2992
061_1_3.jpg.mat      | 061_2_3.jpg.mat      | 0.2984
061_2_2.jpg.mat      | 061_1_2.jpg.mat      | 0.3073
061_2_2.jpg.mat      | 061_2_3.jpg.mat      | 0.2515
061_1_2.jpg.mat      | 061_2_3.jpg.mat      | 0.3131
063_2_2.jpg.mat      | 063_1_3.jpg.mat      | 0.4442
063_2_2.jpg.mat      | 063_2_3.jpg.mat      | 0.3174
063_2_2.jpg.mat      | 063_2_1.jpg.mat      | 0.3306
063_1_3.jpg.mat      | 063_2_3.jpg.mat      | 0.3956
063_1_3.jpg.mat      | 063_2_1.jpg.mat      | 0.4204
063_2_3.jpg.mat      | 063_2_1.jpg.mat      | 0.3434
064_2_2.jpg.mat      | 064_2_3.jpg.mat      | 0.2707
064_2_2.jpg.mat      | 064_1_3.jpg.mat      | 0.2726
064_2_2.jpg.mat      | 064_2_1.jpg.mat      | 0.2289
064_2_2.jpg.mat      | 064_1_2.jpg.mat      | 0.3288
064_2_2.jpg.mat      | 064_2_4.jpg.mat      | 0.2217
064_2_2.jpg.mat      | 064_1_1.jpg.mat      | 0.3535
064_2_3.jpg.mat      | 064_1_3.jpg.mat      | 0.2645
064_2_3.jpg.mat      | 064_2_1.jpg.mat      | 0.2586
064_2_3.jpg.mat      | 064_1_2.jpg.mat      | 0.2748
064_2_3.jpg.mat      | 064_2_4.jpg.mat      | 0.2773
064_2_3.jpg.mat      | 064_1_1.jpg.mat      | 0.3299
064_1_3.jpg.mat      | 064_2_1.jpg.mat      | 0.2037
064_1_3.jpg.mat      | 064_1_2.jpg.mat      | 0.3201
064_1_3.jpg.mat      | 064_2_4.jpg.mat      | 0.2488
064_1_3.jpg.mat      | 064_1_1.jpg.mat      | 0.2837
064_2_1.jpg.mat      | 064_1_2.jpg.mat      | 0.3296
064_2_1.jpg.mat      | 064_2_4.jpg.mat      | 0.2511
064_2_1.jpg.mat      | 064_1_1.jpg.mat      | 0.3293
064_1_2.jpg.mat      | 064_2_4.jpg.mat      | 0.3184
064_1_2.jpg.mat      | 064_1_1.jpg.mat      | 0.3286
064_2_4.jpg.mat      | 064_1_1.jpg.mat      | 0.3030
065_1_2.jpg.mat      | 065_2_3.jpg.mat      | 0.3825
065_1_2.jpg.mat      | 065_2_2.jpg.mat      | 0.3101
065_1_2.jpg.mat      | 065_1_3.jpg.mat      | 0.3314
065_1_2.jpg.mat      | 065_2_1.jpg.mat      | 0.3042
065_1_2.jpg.mat      | 065_1_1.jpg.mat      | 0.3898
065_1_2.jpg.mat      | 065_2_4.jpg.mat      | 0.3074
065_2_3.jpg.mat      | 065_2_2.jpg.mat      | 0.3924
065_2_3.jpg.mat      | 065_1_3.jpg.mat      | 0.3510
065_2_3.jpg.mat      | 065_2_1.jpg.mat      | 0.3525
065_2_3.jpg.mat      | 065_1_1.jpg.mat      | 0.4383
065_2_3.jpg.mat      | 065_2_4.jpg.mat      | 0.3838
065_2_2.jpg.mat      | 065_1_3.jpg.mat      | 0.3189
065_2_2.jpg.mat      | 065_2_1.jpg.mat      | 0.3046
065_2_2.jpg.mat      | 065_1_1.jpg.mat      | 0.4149
065_2_2.jpg.mat      | 065_2_4.jpg.mat      | 0.3024
065_1_3.jpg.mat      | 065_2_1.jpg.mat      | 0.3075
065_1_3.jpg.mat      | 065_1_1.jpg.mat      | 0.4088
065_1_3.jpg.mat      | 065_2_4.jpg.mat      | 0.3542
065_2_1.jpg.mat      | 065_1_1.jpg.mat      | 0.3789
065_2_1.jpg.mat      | 065_2_4.jpg.mat      | 0.3383
065_1_1.jpg.mat      | 065_2_4.jpg.mat      | 0.4126
066_2_4.jpg.mat      | 066_1_3.jpg.mat      | 0.3190
066_2_4.jpg.mat      | 066_2_3.jpg.mat      | 0.3353
066_2_4.jpg.mat      | 066_2_2.jpg.mat      | 0.3425
066_2_4.jpg.mat      | 066_1_2.jpg.mat      | 0.3583
066_2_4.jpg.mat      | 066_1_1.jpg.mat      | 0.3774
066_2_4.jpg.mat      | 066_2_1.jpg.mat      | 0.3740
066_1_3.jpg.mat      | 066_2_3.jpg.mat      | 0.3424
066_1_3.jpg.mat      | 066_2_2.jpg.mat      | 0.3220
066_1_3.jpg.mat      | 066_1_2.jpg.mat      | 0.3879
066_1_3.jpg.mat      | 066_1_1.jpg.mat      | 0.3807
066_1_3.jpg.mat      | 066_2_1.jpg.mat      | 0.3300
066_2_3.jpg.mat      | 066_2_2.jpg.mat      | 0.3185
066_2_3.jpg.mat      | 066_1_2.jpg.mat      | 0.4101
066_2_3.jpg.mat      | 066_1_1.jpg.mat      | 0.3960
066_2_3.jpg.mat      | 066_2_1.jpg.mat      | 0.3530
066_2_2.jpg.mat      | 066_1_2.jpg.mat      | 0.3834
066_2_2.jpg.mat      | 066_1_1.jpg.mat      | 0.3859
066_2_2.jpg.mat      | 066_2_1.jpg.mat      | 0.3620
066_1_2.jpg.mat      | 066_1_1.jpg.mat      | 0.3814
066_1_2.jpg.mat      | 066_2_1.jpg.mat      | 0.4023
066_1_1.jpg.mat      | 066_2_1.jpg.mat      | 0.3589
067_1_3.jpg.mat      | 067_2_4.jpg.mat      | 0.3140
067_1_3.jpg.mat      | 067_1_1.jpg.mat      | 0.4004
067_1_3.jpg.mat      | 067_1_2.jpg.mat      | 0.2857
067_1_3.jpg.mat      | 067_2_2.jpg.mat      | 0.3394
067_1_3.jpg.mat      | 067_2_1.jpg.mat      | 0.3641
067_1_3.jpg.mat      | 067_2_3.jpg.mat      | 0.2756
067_2_4.jpg.mat      | 067_1_1.jpg.mat      | 0.3546
067_2_4.jpg.mat      | 067_1_2.jpg.mat      | 0.3093
067_2_4.jpg.mat      | 067_2_2.jpg.mat      | 0.3749
067_2_4.jpg.mat      | 067_2_1.jpg.mat      | 0.3109
067_2_4.jpg.mat      | 067_2_3.jpg.mat      | 0.2822
067_1_1.jpg.mat      | 067_1_2.jpg.mat      | 0.4004
067_1_1.jpg.mat      | 067_2_2.jpg.mat      | 0.4341
067_1_1.jpg.mat      | 067_2_1.jpg.mat      | 0.3903
067_1_1.jpg.mat      | 067_2_3.jpg.mat      | 0.4204
067_1_2.jpg.mat      | 067_2_2.jpg.mat      | 0.3666
067_1_2.jpg.mat      | 067_2_1.jpg.mat      | 0.3672
067_1_2.jpg.mat      | 067_2_3.jpg.mat      | 0.3038
067_2_2.jpg.mat      | 067_2_1.jpg.mat      | 0.3116
067_2_2.jpg.mat      | 067_2_3.jpg.mat      | 0.2931
067_2_1.jpg.mat      | 067_2_3.jpg.mat      | 0.3152
068_1_3.jpg.mat      | 068_2_2.jpg.mat      | 0.3052
068_1_3.jpg.mat      | 068_1_2.jpg.mat      | 0.3108
068_1_3.jpg.mat      | 068_1_1.jpg.mat      | 0.2614
068_1_3.jpg.mat      | 068_2_3.jpg.mat      | 0.4092
068_1_3.jpg.mat      | 068_2_1.jpg.mat      | 0.3006
068_1_3.jpg.mat      | 068_2_4.jpg.mat      | 0.4323
068_2_2.jpg.mat      | 068_1_2.jpg.mat      | 0.3412
068_2_2.jpg.mat      | 068_1_1.jpg.mat      | 0.3085
068_2_2.jpg.mat      | 068_2_3.jpg.mat      | 0.3996
068_2_2.jpg.mat      | 068_2_1.jpg.mat      | 0.3321
068_2_2.jpg.mat      | 068_2_4.jpg.mat      | 0.4059
068_1_2.jpg.mat      | 068_1_1.jpg.mat      | 0.3223
068_1_2.jpg.mat      | 068_2_3.jpg.mat      | 0.4408
068_1_2.jpg.mat      | 068_2_1.jpg.mat      | 0.2954
068_1_2.jpg.mat      | 068_2_4.jpg.mat      | 0.3894
068_1_1.jpg.mat      | 068_2_3.jpg.mat      | 0.3910
068_1_1.jpg.mat      | 068_2_1.jpg.mat      | 0.3250
068_1_1.jpg.mat      | 068_2_4.jpg.mat      | 0.4126
068_2_3.jpg.mat      | 068_2_1.jpg.mat      | 0.4302
068_2_3.jpg.mat      | 068_2_4.jpg.mat      | 0.4493
068_2_1.jpg.mat      | 068_2_4.jpg.mat      | 0.3986
069_2_1.jpg.mat      | 069_1_2.jpg.mat      | 0.3575
069_2_1.jpg.mat      | 069_2_2.jpg.mat      | 0.3532
069_2_1.jpg.mat      | 069_1_3.jpg.mat      | 0.3403
069_2_1.jpg.mat      | 069_2_4.jpg.mat      | 0.3606
069_2_1.jpg.mat      | 069_1_1.jpg.mat      | 0.3289
069_2_1.jpg.mat      | 069_2_3.jpg.mat      | 0.3602
069_1_2.jpg.mat      | 069_2_2.jpg.mat      | 0.2978
069_1_2.jpg.mat      | 069_1_3.jpg.mat      | 0.3304
069_1_2.jpg.mat      | 069_2_4.jpg.mat      | 0.3078
069_1_2.jpg.mat      | 069_1_1.jpg.mat      | 0.3283
069_1_2.jpg.mat      | 069_2_3.jpg.mat      | 0.3148
069_2_2.jpg.mat      | 069_1_3.jpg.mat      | 0.3153
069_2_2.jpg.mat      | 069_2_4.jpg.mat      | 0.3359
069_2_2.jpg.mat      | 069_1_1.jpg.mat      | 0.3284
069_2_2.jpg.mat      | 069_2_3.jpg.mat      | 0.3450
069_1_3.jpg.mat      | 069_2_4.jpg.mat      | 0.3184
069_1_3.jpg.mat      | 069_1_1.jpg.mat      | 0.3123
069_1_3.jpg.mat      | 069_2_3.jpg.mat      | 0.3081
069_2_4.jpg.mat      | 069_1_1.jpg.mat      | 0.3158
069_2_4.jpg.mat      | 069_2_3.jpg.mat      | 0.2821
069_1_1.jpg.mat      | 069_2_3.jpg.mat      | 0.3418
070_2_4.jpg.mat      | 070_2_1.jpg.mat      | 0.3892
070_2_4.jpg.mat      | 070_2_2.jpg.mat      | 0.4095
070_2_4.jpg.mat      | 070_1_1.jpg.mat      | 0.4226
070_2_4.jpg.mat      | 070_1_3.jpg.mat      | 0.4209
070_2_4.jpg.mat      | 070_1_2.jpg.mat      | 0.3519
070_2_4.jpg.mat      | 070_2_3.jpg.mat      | 0.3848
070_2_1.jpg.mat      | 070_2_2.jpg.mat      | 0.3263
070_2_1.jpg.mat      | 070_1_1.jpg.mat      | 0.3414
070_2_1.jpg.mat      | 070_1_3.jpg.mat      | 0.3249
070_2_1.jpg.mat      | 070_1_2.jpg.mat      | 0.3043
070_2_1.jpg.mat      | 070_2_3.jpg.mat      | 0.4295
070_2_2.jpg.mat      | 070_1_1.jpg.mat      | 0.3527
070_2_2.jpg.mat      | 070_1_3.jpg.mat      | 0.3355
070_2_2.jpg.mat      | 070_1_2.jpg.mat      | 0.3253
070_2_2.jpg.mat      | 070_2_3.jpg.mat      | 0.3810
070_1_1.jpg.mat      | 070_1_3.jpg.mat      | 0.3054
070_1_1.jpg.mat      | 070_1_2.jpg.mat      | 0.3367
070_1_1.jpg.mat      | 070_2_3.jpg.mat      | 0.4314
070_1_3.jpg.mat      | 070_1_2.jpg.mat      | 0.3550
070_1_3.jpg.mat      | 070_2_3.jpg.mat      | 0.3816
070_1_2.jpg.mat      | 070_2_3.jpg.mat      | 0.4189
071_1_1.jpg.mat      | 071_2_2.jpg.mat      | 0.2872
071_1_1.jpg.mat      | 071_1_3.jpg.mat      | 0.3992
071_1_1.jpg.mat      | 071_2_4.jpg.mat      | 0.2980
071_1_1.jpg.mat      | 071_2_3.jpg.mat      | 0.2931
071_1_1.jpg.mat      | 071_2_1.jpg.mat      | 0.3333
071_1_1.jpg.mat      | 071_1_2.jpg.mat      | 0.3896
071_2_2.jpg.mat      | 071_1_3.jpg.mat      | 0.3816
071_2_2.jpg.mat      | 071_2_4.jpg.mat      | 0.2923
071_2_2.jpg.mat      | 071_2_3.jpg.mat      | 0.2664
071_2_2.jpg.mat      | 071_2_1.jpg.mat      | 0.3064
071_2_2.jpg.mat      | 071_1_2.jpg.mat      | 0.4009
071_1_3.jpg.mat      | 071_2_4.jpg.mat      | 0.3982
071_1_3.jpg.mat      | 071_2_3.jpg.mat      | 0.3977
071_1_3.jpg.mat      | 071_2_1.jpg.mat      | 0.3739
071_1_3.jpg.mat      | 071_1_2.jpg.mat      | 0.3115
071_2_4.jpg.mat      | 071_2_3.jpg.mat      | 0.2957
071_2_4.jpg.mat      | 071_2_1.jpg.mat      | 0.3483
071_2_4.jpg.mat      | 071_1_2.jpg.mat      | 0.4228
071_2_3.jpg.mat      | 071_2_1.jpg.mat      | 0.3148
071_2_3.jpg.mat      | 071_1_2.jpg.mat      | 0.4219
071_2_1.jpg.mat      | 071_1_2.jpg.mat      | 0.3903
072_2_4.jpg.mat      | 072_2_3.jpg.mat      | 0.2156
072_2_4.jpg.mat      | 072_1_3.jpg.mat      | 0.3465
072_2_4.jpg.mat      | 072_2_2.jpg.mat      | 0.2605
072_2_4.jpg.mat      | 072_1_2.jpg.mat      | 0.3270
072_2_4.jpg.mat      | 072_2_1.jpg.mat      | 0.2451
072_2_4.jpg.mat      | 072_1_1.jpg.mat      | 0.3347
072_2_3.jpg.mat      | 072_1_3.jpg.mat      | 0.3341
072_2_3.jpg.mat      | 072_2_2.jpg.mat      | 0.2300
072_2_3.jpg.mat      | 072_1_2.jpg.mat      | 0.2989
072_2_3.jpg.mat      | 072_2_1.jpg.mat      | 0.2421
072_2_3.jpg.mat      | 072_1_1.jpg.mat      | 0.3285
072_1_3.jpg.mat      | 072_2_2.jpg.mat      | 0.3374
072_1_3.jpg.mat      | 072_1_2.jpg.mat      | 0.3774
072_1_3.jpg.mat      | 072_2_1.jpg.mat      | 0.2948
072_1_3.jpg.mat      | 072_1_1.jpg.mat      | 0.4117
072_2_2.jpg.mat      | 072_1_2.jpg.mat      | 0.3180
072_2_2.jpg.mat      | 072_2_1.jpg.mat      | 0.2982
072_2_2.jpg.mat      | 072_1_1.jpg.mat      | 0.3296
072_1_2.jpg.mat      | 072_2_1.jpg.mat      | 0.3133
072_1_2.jpg.mat      | 072_1_1.jpg.mat      | 0.3616
072_2_1.jpg.mat      | 072_1_1.jpg.mat      | 0.3581
073_2_1.jpg.mat      | 073_2_4.jpg.mat      | 0.2779
073_2_1.jpg.mat      | 073_2_3.jpg.mat      | 0.2772
073_2_1.jpg.mat      | 073_2_2.jpg.mat      | 0.2709
073_2_1.jpg.mat      | 073_1_2.jpg.mat      | 0.3055
073_2_1.jpg.mat      | 073_1_1.jpg.mat      | 0.3931
073_2_1.jpg.mat      | 073_1_3.jpg.mat      | 0.2820
073_2_4.jpg.mat      | 073_2_3.jpg.mat      | 0.2904
073_2_4.jpg.mat      | 073_2_2.jpg.mat      | 0.3057
073_2_4.jpg.mat      | 073_1_2.jpg.mat      | 0.3523
073_2_4.jpg.mat      | 073_1_1.jpg.mat      | 0.4099
073_2_4.jpg.mat      | 073_1_3.jpg.mat      | 0.3012
073_2_3.jpg.mat      | 073_2_2.jpg.mat      | 0.2370
073_2_3.jpg.mat      | 073_1_2.jpg.mat      | 0.3163
073_2_3.jpg.mat      | 073_1_1.jpg.mat      | 0.3782
073_2_3.jpg.mat      | 073_1_3.jpg.mat      | 0.2709
073_2_2.jpg.mat      | 073_1_2.jpg.mat      | 0.2965
073_2_2.jpg.mat      | 073_1_1.jpg.mat      | 0.3908
073_2_2.jpg.mat      | 073_1_3.jpg.mat      | 0.2658
073_1_2.jpg.mat      | 073_1_1.jpg.mat      | 0.4026
073_1_2.jpg.mat      | 073_1_3.jpg.mat      | 0.3072
073_1_1.jpg.mat      | 073_1_3.jpg.mat      | 0.3925
074_2_4.jpg.mat      | 074_2_3.jpg.mat      | 0.3204
074_2_4.jpg.mat      | 074_1_1.jpg.mat      | 0.3568
074_2_4.jpg.mat      | 074_2_1.jpg.mat      | 0.3591
074_2_4.jpg.mat      | 074_1_2.jpg.mat      | 0.3311
074_2_4.jpg.mat      | 074_1_3.jpg.mat      | 0.3797
074_2_4.jpg.mat      | 074_2_2.jpg.mat      | 0.3867
074_2_3.jpg.mat      | 074_1_1.jpg.mat      | 0.2944
074_2_3.jpg.mat      | 074_2_1.jpg.mat      | 0.3326
074_2_3.jpg.mat      | 074_1_2.jpg.mat      | 0.2867
074_2_3.jpg.mat      | 074_1_3.jpg.mat      | 0.3454
074_2_3.jpg.mat      | 074_2_2.jpg.mat      | 0.3054
074_1_1.jpg.mat      | 074_2_1.jpg.mat      | 0.2905
074_1_1.jpg.mat      | 074_1_2.jpg.mat      | 0.2321
074_1_1.jpg.mat      | 074_1_3.jpg.mat      | 0.2980
074_1_1.jpg.mat      | 074_2_2.jpg.mat      | 0.3047
074_2_1.jpg.mat      | 074_1_2.jpg.mat      | 0.2873
074_2_1.jpg.mat      | 074_1_3.jpg.mat      | 0.2720
074_2_1.jpg.mat      | 074_2_2.jpg.mat      | 0.2169
074_1_2.jpg.mat      | 074_1_3.jpg.mat      | 0.2781
074_1_2.jpg.mat      | 074_2_2.jpg.mat      | 0.2927
074_1_3.jpg.mat      | 074_2_2.jpg.mat      | 0.3023
075_2_2.jpg.mat      | 075_1_3.jpg.mat      | 0.2408
075_2_2.jpg.mat      | 075_2_1.jpg.mat      | 0.3396
075_2_2.jpg.mat      | 075_1_2.jpg.mat      | 0.2815
075_2_2.jpg.mat      | 075_2_3.jpg.mat      | 0.2797
075_2_2.jpg.mat      | 075_1_1.jpg.mat      | 0.2953
075_2_2.jpg.mat      | 075_2_4.jpg.mat      | 0.3257
075_1_3.jpg.mat      | 075_2_1.jpg.mat      | 0.2832
075_1_3.jpg.mat      | 075_1_2.jpg.mat      | 0.3154
075_1_3.jpg.mat      | 075_2_3.jpg.mat      | 0.2856
075_1_3.jpg.mat      | 075_1_1.jpg.mat      | 0.3102
075_1_3.jpg.mat      | 075_2_4.jpg.mat      | 0.2753
075_2_1.jpg.mat      | 075_1_2.jpg.mat      | 0.3949
075_2_1.jpg.mat      | 075_2_3.jpg.mat      | 0.3060
075_2_1.jpg.mat      | 075_1_1.jpg.mat      | 0.3323
075_2_1.jpg.mat      | 075_2_4.jpg.mat      | 0.2914
075_1_2.jpg.mat      | 075_2_3.jpg.mat      | 0.2950
075_1_2.jpg.mat      | 075_1_1.jpg.mat      | 0.3320
075_1_2.jpg.mat      | 075_2_4.jpg.mat      | 0.3270
075_2_3.jpg.mat      | 075_1_1.jpg.mat      | 0.2653
075_2_3.jpg.mat      | 075_2_4.jpg.mat      | 0.2389
075_1_1.jpg.mat      | 075_2_4.jpg.mat      | 0.2929
076_2_1.jpg.mat      | 076_2_2.jpg.mat      | 0.3197
076_2_1.jpg.mat      | 076_1_3.jpg.mat      | 0.3873
076_2_1.jpg.mat      | 076_2_3.jpg.mat      | 0.3450
076_2_1.jpg.mat      | 076_1_1.jpg.mat      | 0.3069
076_2_1.jpg.mat      | 076_1_2.jpg.mat      | 0.3877
076_2_1.jpg.mat      | 076_2_4.jpg.mat      | 0.3466
076_2_2.jpg.mat      | 076_1_3.jpg.mat      | 0.3934
076_2_2.jpg.mat      | 076_2_3.jpg.mat      | 0.3318
076_2_2.jpg.mat      | 076_1_1.jpg.mat      | 0.3491
076_2_2.jpg.mat      | 076_1_2.jpg.mat      | 0.3035
076_2_2.jpg.mat      | 076_2_4.jpg.mat      | 0.3987
076_1_3.jpg.mat      | 076_2_3.jpg.mat      | 0.4014
076_1_3.jpg.mat      | 076_1_1.jpg.mat      | 0.3459
076_1_3.jpg.mat      | 076_1_2.jpg.mat      | 0.3967
076_1_3.jpg.mat      | 076_2_4.jpg.mat      | 0.3132
076_2_3.jpg.mat      | 076_1_1.jpg.mat      | 0.3718
076_2_3.jpg.mat      | 076_1_2.jpg.mat      | 0.3081
076_2_3.jpg.mat      | 076_2_4.jpg.mat      | 0.3927
076_1_1.jpg.mat      | 076_1_2.jpg.mat      | 0.3800
076_1_1.jpg.mat      | 076_2_4.jpg.mat      | 0.3063
076_1_2.jpg.mat      | 076_2_4.jpg.mat      | 0.3898
077_1_3.jpg.mat      | 077_1_1.jpg.mat      | 0.3450
077_1_3.jpg.mat      | 077_2_1.jpg.mat      | 0.3036
077_1_3.jpg.mat      | 077_1_2.jpg.mat      | 0.2912
077_1_3.jpg.mat      | 077_2_4.jpg.mat      | 0.3061
077_1_3.jpg.mat      | 077_2_2.jpg.mat      | 0.3042
077_1_3.jpg.mat      | 077_2_3.jpg.mat      | 0.4768
077_1_1.jpg.mat      | 077_2_1.jpg.mat      | 0.3373
077_1_1.jpg.mat      | 077_1_2.jpg.mat      | 0.3356
077_1_1.jpg.mat      | 077_2_4.jpg.mat      | 0.3688
077_1_1.jpg.mat      | 077_2_2.jpg.mat      | 0.3358
077_1_1.jpg.mat      | 077_2_3.jpg.mat      | 0.4415
077_2_1.jpg.mat      | 077_1_2.jpg.mat      | 0.2973
077_2_1.jpg.mat      | 077_2_4.jpg.mat      | 0.3182
077_2_1.jpg.mat      | 077_2_2.jpg.mat      | 0.2917
077_2_1.jpg.mat      | 077_2_3.jpg.mat      | 0.4874
077_1_2.jpg.mat      | 077_2_4.jpg.mat      | 0.2996
077_1_2.jpg.mat      | 077_2_2.jpg.mat      | 0.3117
077_1_2.jpg.mat      | 077_2_3.jpg.mat      | 0.4746
077_2_4.jpg.mat      | 077_2_2.jpg.mat      | 0.3451
077_2_4.jpg.mat      | 077_2_3.jpg.mat      | 0.3444
077_2_2.jpg.mat      | 077_2_3.jpg.mat      | 0.3408
078_2_1.jpg.mat      | 078_2_2.jpg.mat      | 0.3618
078_2_1.jpg.mat      | 078_1_1.jpg.mat      | 0.3566
078_2_1.jpg.mat      | 078_2_4.jpg.mat      | 0.3351
078_2_1.jpg.mat      | 078_1_2.jpg.mat      | 0.3621
078_2_1.jpg.mat      | 078_1_3.jpg.mat      | 0.3509
078_2_1.jpg.mat      | 078_2_3.jpg.mat      | 0.3858
078_2_2.jpg.mat      | 078_1_1.jpg.mat      | 0.3263
078_2_2.jpg.mat      | 078_2_4.jpg.mat      | 0.2425
078_2_2.jpg.mat      | 078_1_2.jpg.mat      | 0.3311
078_2_2.jpg.mat      | 078_1_3.jpg.mat      | 0.3548
078_2_2.jpg.mat      | 078_2_3.jpg.mat      | 0.2666
078_1_1.jpg.mat      | 078_2_4.jpg.mat      | 0.3200
078_1_1.jpg.mat      | 078_1_2.jpg.mat      | 0.3042
078_1_1.jpg.mat      | 078_1_3.jpg.mat      | 0.3204
078_1_1.jpg.mat      | 078_2_3.jpg.mat      | 0.2719
078_2_4.jpg.mat      | 078_1_2.jpg.mat      | 0.3166
078_2_4.jpg.mat      | 078_1_3.jpg.mat      | 0.3287
078_2_4.jpg.mat      | 078_2_3.jpg.mat      | 0.2988
078_1_2.jpg.mat      | 078_1_3.jpg.mat      | 0.3005
078_1_2.jpg.mat      | 078_2_3.jpg.mat      | 0.3508
078_1_3.jpg.mat      | 078_2_3.jpg.mat      | 0.3381
079_1_3.jpg.mat      | 079_2_2.jpg.mat      | 0.3062
079_1_3.jpg.mat      | 079_2_4.jpg.mat      | 0.3201
079_1_3.jpg.mat      | 079_2_3.jpg.mat      | 0.3042
079_1_3.jpg.mat      | 079_1_2.jpg.mat      | 0.3377
079_1_3.jpg.mat      | 079_2_1.jpg.mat      | 0.2846
079_1_3.jpg.mat      | 079_1_1.jpg.mat      | 0.2926
079_2_2.jpg.mat      | 079_2_4.jpg.mat      | 0.2511
079_2_2.jpg.mat      | 079_2_3.jpg.mat      | 0.3267
079_2_2.jpg.mat      | 079_1_2.jpg.mat      | 0.3761
079_2_2.jpg.mat      | 079_2_1.jpg.mat      | 0.2871
079_2_2.jpg.mat      | 079_1_1.jpg.mat      | 0.3163
079_2_4.jpg.mat      | 079_2_3.jpg.mat      | 0.2805
079_2_4.jpg.mat      | 079_1_2.jpg.mat      | 0.3272
079_2_4.jpg.mat      | 079_2_1.jpg.mat      | 0.3289
079_2_4.jpg.mat      | 079_1_1.jpg.mat      | 0.2849
079_2_3.jpg.mat      | 079_1_2.jpg.mat      | 0.3753
079_2_3.jpg.mat      | 079_2_1.jpg.mat      | 0.3300
079_2_3.jpg.mat      | 079_1_1.jpg.mat      | 0.3306
079_1_2.jpg.mat      | 079_2_1.jpg.mat      | 0.4323
079_1_2.jpg.mat      | 079_1_1.jpg.mat      | 0.3869
079_2_1.jpg.mat      | 079_1_1.jpg.mat      | 0.2530
080_2_2.jpg.mat      | 080_1_2.jpg.mat      | 0.4142
080_2_2.jpg.mat      | 080_2_3.jpg.mat      | 0.3867
080_2_2.jpg.mat      | 080_2_1.jpg.mat      | 0.3384
080_2_2.jpg.mat      | 080_2_4.jpg.mat      | 0.3270
080_2_2.jpg.mat      | 080_1_1.jpg.mat      | 0.3366
080_2_2.jpg.mat      | 080_1_3.jpg.mat      | 0.2387
080_1_2.jpg.mat      | 080_2_3.jpg.mat      | 0.3462
080_1_2.jpg.mat      | 080_2_1.jpg.mat      | 0.4457
080_1_2.jpg.mat      | 080_2_4.jpg.mat      | 0.4546
080_1_2.jpg.mat      | 080_1_1.jpg.mat      | 0.3881
080_1_2.jpg.mat      | 080_1_3.jpg.mat      | 0.4410
080_2_3.jpg.mat      | 080_2_1.jpg.mat      | 0.4132
080_2_3.jpg.mat      | 080_2_4.jpg.mat      | 0.3837
080_2_3.jpg.mat      | 080_1_1.jpg.mat      | 0.4022
080_2_3.jpg.mat      | 080_1_3.jpg.mat      | 0.4121
080_2_1.jpg.mat      | 080_2_4.jpg.mat      | 0.3156
080_2_1.jpg.mat      | 080_1_1.jpg.mat      | 0.3480
080_2_1.jpg.mat      | 080_1_3.jpg.mat      | 0.3345
080_2_4.jpg.mat      | 080_1_1.jpg.mat      | 0.3655
080_2_4.jpg.mat      | 080_1_3.jpg.mat      | 0.3121
080_1_1.jpg.mat      | 080_1_3.jpg.mat      | 0.3389
